    0.557570668131892710E+00    0.782819760697719573E+02    0.742736940522556921E+01    0.186735244565088792E+02    0.175076519452537150E+04   -0.119378193839893129E+03   -0.680596016431811677E+02    0.410960776561348666E+02    0.152538097251336239E+03   -0.158957151971167576E+01    0.274362181526824088E+03
    0.632084172085441875E+00    0.780418117884894684E+02    0.599731160448308298E+01    0.191425764713304005E+02    0.175083846225987645E+04   -0.119230976400935333E+03   -0.690043116469207689E+02    0.399480336529943543E+02    0.155260835636238653E+03   -0.152401725702478430E+01    0.274535085819189135E+03
    0.621391899973969375E+00    0.782119233163933245E+02    0.624851156298454580E+01    0.186563733952891653E+02    0.175082613336147938E+04   -0.119135836845548738E+03   -0.684206098729972609E+02    0.374969652119953025E+02    0.146417015011270905E+03   -0.166381093654635581E+01    0.274566075111932150E+03
    0.548519198206001257E+00    0.781856853142598567E+02    0.569306265041049020E+01    0.184056751602528976E+02    0.175076052678800716E+04   -0.119475945378265351E+03   -0.676964416949615497E+02    0.437211589740995805E+02    0.154789598856227485E+03   -0.159854451039638557E+01    0.274600523509860011E+03
    0.517138374468016915E+00    0.781686451651411289E+02    0.110320446461111921E+02    0.183848817952009327E+02    0.175073534343234996E+04   -0.119535664443588075E+03   -0.675897688850692475E+02    0.433694020852835820E+02    0.153890730150020772E+03   -0.160570759452271616E+01    0.274683471123920924E+03
    0.622443101521679032E+00    0.781089626691601779E+02    0.718226221074760307E+01    0.191024579815744318E+02    0.175083692306862304E+04   -0.119016469402074335E+03   -0.683967835517262301E+02    0.357099388564136007E+02    0.143407698798455840E+03   -0.164655955719445668E+01    0.274828880119279575E+03
    0.625430627056842714E+00    0.783014236429274035E+02    0.608521082413537329E+01    0.187223360069160663E+02    0.175081300818598106E+04   -0.118984793891951995E+03   -0.678912898525287574E+02    0.350660897654890960E+02    0.139704060025642093E+03   -0.165201290759747410E+01    0.274847870796054735E+03
    0.536472149386661656E+00    0.782462149542621717E+02    0.703400343457760702E+01    0.181828398094221768E+02    0.175073781907525972E+04   -0.119433236384260226E+03   -0.671384150784596159E+02    0.415671222682576627E+02    0.147386307010629935E+03   -0.156329747554046605E+01    0.274878718976397920E+03
    0.656606871481541399E+00    0.784517667268807344E+02    0.605656184029822686E+01    0.188565406450441770E+02    0.175085470340172742E+04   -0.118804804633950653E+03   -0.685101383371013526E+02    0.314396490032906968E+02    0.136141505818947735E+03   -0.153626117153573194E+01    0.274886905456356430E+03
    0.666988912726989236E+00    0.780721113194330201E+02    0.491612457410401937E+01    0.188887365637837767E+02    0.175087292271928072E+04   -0.119023011112911945E+03   -0.693825260429822492E+02    0.363862097397300204E+02    0.151170725555241233E+03   -0.156261115636258952E+01    0.274921367647473915E+03
