    0.142879867440462096E+02    0.856433343887329102E+02    0.128135073184967041E+01    0.250959727168083191E+02    0.281196844577789307E+04    0.576256513595581055E+03   -0.311897039413452148E+03    0.755043387413024902E+03    0.126140117645263672E+03   -0.340778952836990356E+01   -0.566227980174471875E+15   -0.634460743175562225E+01    1
    0.322204078018665285E+01    0.749864363670349121E+02    0.866706132888793945E+01    0.298398333787918091E+02    0.282183361053466797E+04    0.982347965240478516E+03   -0.531215190887451172E+03   -0.888555645942687988E+03   -0.716282129287719727E+02   -0.341731011867523193E+01   -0.541079521448821000E+15   -0.634660743175560693E+01    1
    0.796560897171497295E+01    0.719711256027221680E+02    0.808986353874206543E+01    0.333207103610038757E+02    0.275757122039794922E+04   -0.103930187225341797E+04    0.954099535942077637E+03    0.210534334182739258E+03    0.916159152984619141E+01   -0.325383824110031128E+01   -0.523027432888261688E+15   -0.634860743175561826E+01    1
    0.150875442790985090E+02    0.872811150550842285E+02    0.726241385936737061E+01    0.291696786880493164E+02    0.289200532436370850E+04    0.343880891799926758E+03    0.160693407058715820E+03   -0.754983425140380859E+02   -0.905988335609436035E+03   -0.332158458232879639E+01   -0.519190161305198562E+15   -0.635060743175562248E+01    1
    0.127262799090146999E+02    0.734268641471862793E+02    0.356043827533721924E+01    0.869647145271301270E+01    0.250979232788085938E+04   -0.526867389678955078E+03    0.279708862304687500E+03    0.128223419189453125E+03   -0.629927992820739746E+03   -0.341537731885910034E+01   -0.513520557228904188E+15   -0.635260743175562492E+01    1
    0.131173816007375699E+02    0.713220310211181641E+02    0.133854428529739380E+02    0.108064600825309753E+02    0.239588284492492676E+04   -0.318181514739990234E+02   -0.597338438034057617E+03   -0.981782197952270508E+03   -0.395969152450561523E+02   -0.355010235309600830E+01   -0.491868249687854312E+15   -0.635460743175562737E+01    1
    0.618744647860526964E+01    0.719748139381408691E+02    0.130616387128829956E+02    0.177697077393531799E+02    0.123902571201324463E+04   -0.122691130638122559E+04    0.520239233970642090E+03    0.902610182762145996E+03    0.200676560401916504E+03   -0.379552626609802246E+01   -0.480140009429144062E+15   -0.635660743175560761E+01    1
    0.697952737092971720E+01    0.859394001960754395E+02    0.728199458122253418E+01    0.130068734288215637E+02    0.248975050449371338E+04   -0.126955771446228027E+04   -0.377568006515502930E+03    0.962639331817626953E+03   -0.471949934959411621E+03   -0.335560500621795654E+01   -0.462153739880873500E+15   -0.635860743175560650E+01    1
    0.141725819337367991E+02    0.601819872856140137E+02    0.825729227066040039E+01    0.382452556490898132E+02    0.139183473587036133E+04   -0.207790613174438477E+03   -0.440395712852478027E+03    0.724886178970336914E+03    0.637971401214599609E+03   -0.373915392160415649E+01   -0.458495212701501438E+15   -0.636060743175560628E+01    1
    0.101589738488197323E+01    0.768164706230163574E+02    0.287377536296844482E+01    0.196790221333503723E+02    0.236527240276336670E+04    0.197716856002807617E+04   -0.491249918937683105E+03   -0.167863011360168457E+03    0.116817951202392578E+03   -0.370128720998764038E+01   -0.439824648015343750E+15   -0.636260743175561938E+01    1
    0.429356581151485361E+01    0.830966782569885254E+02    0.123614407777786255E+02    0.342691820859909058E+02    0.193120872974395752E+04   -0.166142821311950684E+04    0.416916131973266602E+03    0.628370046615600586E+03    0.104861736297607422E+03   -0.356186455488204956E+01   -0.422162042482618688E+15   -0.636460743175563426E+01    1
    0.149131496512889843E+02    0.697454690933227539E+02    0.119156428575515747E+02    0.162790861725807190E+02    0.148997879028320312E+04    0.138126373291015625E+04    0.492596149444580078E+03   -0.143986225128173828E+03   -0.622537732124328613E+03   -0.355552113056182861E+01   -0.419085683290355750E+15   -0.636660743175563404E+01    1
    0.188359183019399659E+02    0.741462802886962891E+02    0.484629797935485840E+01    0.970596343278884888E+01    0.192364168167114258E+04   -0.785265207290649414E+03    0.690312385559082031E+02   -0.835316419601440430E+03    0.643535852432250977E+02   -0.375782191753387451E+01   -0.404102633656340688E+15   -0.636860743175561517E+01    1
    0.113133421790599815E+02    0.768025422096252441E+02    0.145302112102508545E+02    0.130642950534820557E+02    0.273651540279388428E+04    0.172729039192199707E+04    0.302793145179748535E+03   -0.273383259773254395E+03   -0.606640577316284180E+03   -0.341916388273239136E+01   -0.375919183645781812E+15   -0.637060743175563005E+01    1
