logz logzerr logvol nlive logl logwt insert_order
-2.333778427621565044e+01 3.094706788666378716e-01 -2.032333333333488312e+01 3.000000000000000000e+02 -7.359142493094084081e+00 -3.338792450478889862e+01 1.386666666666666714e+00
-2.333774109745425918e+01 3.094643384359396232e-01 -2.032666666666821698e+01 3.000000000000000000e+02 -7.359141015965372290e+00 -3.339125636099352334e+01 3.133333333333333526e-01
-2.333769806417392090e+01 3.094332864409304884e-01 -2.033000000000155083e+01 3.000000000000000000e+02 -7.359054901520781122e+00 -3.339450357988226159e+01 1.946666666666666767e+00
-2.333765517224821551e+01 3.094373526324541435e-01 -2.033333333333488468e+01 3.000000000000000000e+02 -7.358966216049604547e+00 -3.339774822774442242e+01 1.300000000000000044e+00
-2.333761242109688183e+01 3.094311469572244011e-01 -2.033666666666821854e+01 3.000000000000000000e+02 -7.358484812732456248e+00 -3.340060015776060709e+01 1.793333333333333224e+00
-2.333756979351493044e+01 3.094459599876315248e-01 -2.034000000000155239e+01 3.000000000000000000e+02 -7.358470263420917590e+00 -3.340391894178240051e+01 1.506666666666666599e+00
-2.333752730897823113e+01 3.094556722021800654e-01 -2.034333333333488625e+01 3.000000000000000000e+02 -7.358447732151665477e+00 -3.340722974384648580e+01 7.800000000000000266e-01
-2.333748496666275685e+01 3.094700146135023200e-01 -2.034666666666822010e+01 3.000000000000000000e+02 -7.358310992861663458e+00 -3.341042633788981675e+01 1.873333333333333295e+00
-2.333744276126659756e+01 3.094807728237914390e-01 -2.035000000000155396e+01 3.000000000000000000e+02 -7.358066645092189439e+00 -3.341351532345367303e+01 1.219999999999999973e+00
-2.333740068781413513e+01 3.094923658421958046e-01 -2.035333333333488781e+01 3.000000000000000000e+02 -7.358011602552826602e+00 -3.341679361424764494e+01 2.000000000000000042e-02
-2.333735875382626546e+01 3.094760734408869007e-01 -2.035666666666822167e+01 3.000000000000000000e+02 -7.357787915231346787e+00 -3.341990326025950253e+01 1.939999999999999947e+00
-2.333731695178591892e+01 3.094957714985973607e-01 -2.036000000000155552e+01 3.000000000000000000e+02 -7.357601581387225309e+00 -3.342305025974871313e+01 2.333333333333333370e-01
-2.333727528282890518e+01 3.094972422617973118e-01 -2.036333333333488937e+01 3.000000000000000000e+02 -7.357319701519909216e+00 -3.342610171321473445e+01 8.333333333333333703e-01
-2.333723374255727734e+01 3.094968387692163536e-01 -2.036666666666822323e+01 3.000000000000000000e+02 -7.357291286794480634e+00 -3.342940663182263705e+01 1.173333333333333339e+00
-2.333719234106324691e+01 3.094872542319561104e-01 -2.037000000000155708e+01 3.000000000000000000e+02 -7.357217086571354869e+00 -3.343266576493284248e+01 6.266666666666667052e-01
-2.333715107598820993e+01 3.095006531925241222e-01 -2.037333333333489094e+01 3.000000000000000000e+02 -7.357021749513069864e+00 -3.343580376120789310e+01 1.426666666666666750e+00
-2.333710994189461019e+01 3.095017979903689764e-01 -2.037666666666822479e+01 3.000000000000000000e+02 -7.356878745871761716e+00 -3.343899409089991792e+01 7.066666666666666652e-01
-2.333706894050708414e+01 3.094875700499852278e-01 -2.038000000000155865e+01 3.000000000000000000e+02 -7.356652965668263100e+00 -3.344210164402975494e+01 1.986666666666666581e+00
-2.333702806800901186e+01 3.094681220705559066e-01 -2.038333333333489250e+01 3.000000000000000000e+02 -7.356415623606878285e+00 -3.344519763530170309e+01 1.959999999999999964e+00
-2.333698732351890825e+01 3.094515849805450358e-01 -2.038666666666822636e+01 3.000000000000000000e+02 -7.356363031334188562e+00 -3.344847837636234544e+01 4.133333333333333304e-01
-2.333694671413379496e+01 3.094613449922486437e-01 -2.039000000000156021e+01 3.000000000000000000e+02 -7.356283053036892561e+00 -3.345173173139838241e+01 1.833333333333333259e+00
-2.333690623829177824e+01 3.094636722971461640e-01 -2.039333333333489406e+01 3.000000000000000000e+02 -7.355853386781029180e+00 -3.345463539847585821e+01 6.999999999999999556e-01
-2.333686588143877572e+01 3.094458442466304637e-01 -2.039666666666822792e+01 3.000000000000000000e+02 -7.355846038305848822e+00 -3.345796138333400904e+01 1.400000000000000133e-01
-2.333682566020959115e+01 3.094525532309868598e-01 -2.040000000000156177e+01 3.000000000000000000e+02 -7.355568795121996573e+00 -3.346101747348349420e+01 1.446666666666666767e+00
-2.333678556332275988e+01 3.094447429657222748e-01 -2.040333333333489563e+01 3.000000000000000000e+02 -7.355382581167959621e+00 -3.346416459286278666e+01 2.000000000000000000e+00
-2.333674559402738424e+01 3.094361538477600204e-01 -2.040666666666822948e+01 3.000000000000000000e+02 -7.355343008449988673e+00 -3.346745835347815046e+01 2.466666666666666730e-01
-2.333670575775433775e+01 3.094303159833788341e-01 -2.041000000000156334e+01 3.000000000000000000e+02 -7.355304971537722558e+00 -3.347075364989921553e+01 1.533333333333333437e+00
-2.333666605411660910e+01 3.094258711089750702e-01 -2.041333333333489719e+01 3.000000000000000000e+02 -7.355156726639142661e+00 -3.347393873833397038e+01 3.933333333333333126e-01
-2.333662647830610481e+01 3.094327936212652452e-01 -2.041666666666823104e+01 3.000000000000000000e+02 -7.355149412619111260e+00 -3.347726475764727638e+01 1.533333333333333437e+00
-2.333658703546524293e+01 3.094454033928568659e-01 -2.042000000000156490e+01 3.000000000000000000e+02 -7.355096070962753529e+00 -3.348054474932425251e+01 1.386666666666666714e+00
-2.333654772333267502e+01 3.094484154027656864e-01 -2.042333333333489875e+01 3.000000000000000000e+02 -7.354730655542354611e+00 -3.348351266723718567e+01 6.133333333333332860e-01
-2.333650852924083807e+01 3.094562009759362908e-01 -2.042666666666823261e+01 3.000000000000000000e+02 -7.354238480790624699e+00 -3.348635382581878872e+01 8.000000000000000167e-02
-2.333646944787717814e+01 3.094485975282468271e-01 -2.043000000000156646e+01 3.000000000000000000e+02 -7.354063072841979576e+00 -3.348951175120348012e+01 1.433333333333333348e+00
-2.333643049125496205e+01 3.094554315749224460e-01 -2.043333333333490032e+01 3.000000000000000000e+02 -7.354039842564908724e+00 -3.349282185425974490e+01 1.046666666666666634e+00
-2.333639166488003980e+01 3.094527974241300661e-01 -2.043666666666823417e+01 3.000000000000000000e+02 -7.354036372322843462e+00 -3.349615171735101171e+01 1.713333333333333375e+00
-2.333635296907653611e+01 3.094265755850126864e-01 -2.044000000000156803e+01 3.000000000000000000e+02 -7.353948548766908289e+00 -3.349939722712841217e+01 1.066666666666666735e-01
-2.333631440014710279e+01 3.094206999183139462e-01 -2.044333333333490188e+01 3.000000000000000000e+02 -7.353868614140533388e+00 -3.350265062583536491e+01 1.540000000000000036e+00
-2.333627595797414145e+01 3.094221911910490230e-01 -2.044666666666823573e+01 3.000000000000000000e+02 -7.353827600619585070e+00 -3.350594294564775311e+01 1.986666666666666581e+00
-2.333623764362745945e+01 3.093976588967692343e-01 -2.045000000000156959e+01 3.000000000000000000e+02 -7.353590884441866926e+00 -3.350903956280336615e+01 8.866666666666667140e-01
-2.333619944920326361e+01 3.093920860930832739e-01 -2.045333333333490344e+01 3.000000000000000000e+02 -7.353488238470703209e+00 -3.351227025016554251e+01 1.186666666666666758e+00
-2.333616137942590996e+01 3.093834170433018005e-01 -2.045666666666823730e+01 3.000000000000000000e+02 -7.353456903297768577e+00 -3.351557224832593818e+01 4.000000000000000083e-02
-2.333612343658967347e+01 3.093839537587409483e-01 -2.046000000000157115e+01 3.000000000000000000e+02 -7.353426378877625957e+00 -3.351887505723912852e+01 4.199999999999999845e-01
-2.333608562029714051e+01 3.093889205226415529e-01 -2.046333333333490501e+01 3.000000000000000000e+02 -7.353328135879755756e+00 -3.352211014757459395e+01 5.333333333333333259e-01
-2.333604792756915458e+01 3.093996906838463179e-01 -2.046666666666823886e+01 3.000000000000000000e+02 -7.353110218259473641e+00 -3.352522556328764836e+01 1.473333333333333384e+00
-2.333601035350102038e+01 3.094014456238434185e-01 -2.047000000000157272e+01 3.000000000000000000e+02 -7.352933989951466742e+00 -3.352838266831297176e+01 2.666666666666666838e-02
-2.333597289927619656e+01 3.094330727983510276e-01 -2.047333333333490657e+01 3.000000000000000000e+02 -7.352801371355054627e+00 -3.353158338304989172e+01 8.933333333333333126e-01
-2.333593556613606523e+01 3.094437627398231028e-01 -2.047666666666824042e+01 3.000000000000000000e+02 -7.352547669092513338e+00 -3.353466301412068873e+01 9.066666666666666208e-01
-2.333589834917866668e+01 3.094475131883012153e-01 -2.048000000000157428e+01 3.000000000000000000e+02 -7.352497928503661129e+00 -3.353794660686516949e+01 1.399999999999999911e+00
-2.333586125560443136e+01 3.094911216490111028e-01 -2.048333333333490813e+01 3.000000000000000000e+02 -7.352232207024652411e+00 -3.354101421871949640e+01 9.666666666666666741e-01
-2.333582427701409756e+01 3.094982884105597076e-01 -2.048666666666824199e+01 3.000000000000000000e+02 -7.352207781532507980e+00 -3.354432312656068405e+01 1.846666666666666679e+00
-2.333578742194089628e+01 3.095135027096020397e-01 -2.049000000000157584e+01 3.000000000000000000e+02 -7.352018370542869441e+00 -3.354746704890438025e+01 3.333333333333333287e-02
-2.333575068390709006e+01 3.095286192386861313e-01 -2.049333333333490970e+01 3.000000000000000000e+02 -7.351804262572775528e+00 -3.355058627426761575e+01 1.219999999999999973e+00
-2.333571406163228801e+01 3.095163746644274960e-01 -2.049666666666824355e+01 3.000000000000000000e+02 -7.351696748563602668e+00 -3.355381209359178030e+01 4.799999999999999822e-01
-2.333567755863865756e+01 3.095287898656614023e-01 -2.050000000000157740e+01 3.000000000000000000e+02 -7.351674881124457883e+00 -3.355712355948596581e+01 6.666666666666666574e-02
-2.333564117764934664e+01 3.095392008745257995e-01 -2.050333333333491126e+01 3.000000000000000000e+02 -7.351512444791133305e+00 -3.356029445648597687e+01 3.333333333333333287e-02
-2.333560491315494900e+01 3.095216402471157591e-01 -2.050666666666824511e+01 3.000000000000000000e+02 -7.351413829511090903e+00 -3.356352917453926921e+01 2.000000000000000042e-02
-2.333556876708514949e+01 3.095168326612174337e-01 -2.051000000000157897e+01 3.000000000000000000e+02 -7.351340157751214299e+00 -3.356678883611272823e+01 1.000000000000000056e-01
-2.333553273994759891e+01 3.095097212815745569e-01 -2.051333333333491282e+01 3.000000000000000000e+02 -7.351305558924309480e+00 -3.357008757061915105e+01 1.813333333333333242e+00
-2.333549683274971187e+01 3.095176195274867426e-01 -2.051666666666824668e+01 3.000000000000000000e+02 -7.351305004884276961e+00 -3.357342034991245328e+01 8.000000000000000444e-01
-2.333546104630624640e+01 3.095264022724353303e-01 -2.052000000000158053e+01 3.000000000000000000e+02 -7.351263402233198185e+00 -3.357671208059471013e+01 7.733333333333333171e-01
-2.333542537874276235e+01 3.095348896483927081e-01 -2.052333333333491439e+01 3.000000000000000000e+02 -7.351056278798520971e+00 -3.357983829049337032e+01 6.933333333333333570e-01
-2.333538982377563897e+01 3.095546955004330192e-01 -2.052666666666824824e+01 3.000000000000000000e+02 -7.351052724725450460e+00 -3.358316806975363278e+01 1.520000000000000018e+00
-2.333535438825963482e+01 3.095449914612560249e-01 -2.053000000000158209e+01 3.000000000000000000e+02 -7.351018406295597885e+00 -3.358646708465711583e+01 1.153333333333333321e+00
-2.333531907070274158e+01 3.095412220996814345e-01 -2.053333333333491595e+01 3.000000000000000000e+02 -7.350763471026935392e+00 -3.358954548272178187e+01 4.066666666666666763e-01
-2.333528386294171497e+01 3.095306129326536593e-01 -2.053666666666824980e+01 3.000000000000000000e+02 -7.350734711248081865e+00 -3.359285005627626219e+01 2.666666666666666630e-01
-2.333524877256871477e+01 3.095652800998370258e-01 -2.054000000000158366e+01 3.000000000000000000e+02 -7.350689240467786156e+00 -3.359613791882929945e+01 1.993333333333333401e+00
-2.333521379860381373e+01 3.095771637441888657e-01 -2.054333333333491751e+01 3.000000000000000000e+02 -7.350656415053753001e+00 -3.359943842674860548e+01 1.800000000000000044e+00
-2.333517894109757762e+01 3.095892858165206762e-01 -2.054666666666825137e+01 3.000000000000000000e+02 -7.350646849884683753e+00 -3.360276219491287009e+01 7.266666666666666829e-01
-2.333514420046624238e+01 3.095889377057640113e-01 -2.055000000000158522e+01 3.000000000000000000e+02 -7.350625983468859204e+00 -3.360607466183037673e+01 7.466666666666667007e-01
-2.333510957592260482e+01 3.095788546735236957e-01 -2.055333333333491908e+01 3.000000000000000000e+02 -7.350569252922653618e+00 -3.360935126461750144e+01 4.133333333333333304e-01
-2.333507506583712043e+01 3.095581540455615843e-01 -2.055666666666825293e+01 3.000000000000000000e+02 -7.350455193917560415e+00 -3.361257053894574653e+01 9.333333333333333481e-01
-2.333504066785560482e+01 3.095748601042330184e-01 -2.056000000000158678e+01 3.000000000000000000e+02 -7.350348796514924565e+00 -3.361579747487644454e+01 1.753333333333333410e+00
-2.333500638187273779e+01 3.095753421027845897e-01 -2.056333333333492064e+01 3.000000000000000000e+02 -7.350051189191836087e+00 -3.361883320088669080e+01 3.800000000000000044e-01
-2.333497220098504599e+01 3.095636276071562776e-01 -2.056666666666825449e+01 3.000000000000000000e+02 -7.350031557517187508e+00 -3.362214690254537430e+01 1.133333333333333304e+00
-2.333493813433766206e+01 3.095835814118063078e-01 -2.057000000000158835e+01 3.000000000000000000e+02 -7.349963312749637545e+00 -3.362541199111115731e+01 1.353333333333333277e+00
-2.333490417989433752e+01 3.095795253114239087e-01 -2.057333333333492220e+01 3.000000000000000000e+02 -7.349942953129975365e+00 -3.362872496482482632e+01 1.273333333333333428e+00
-2.333487033890220985e+01 3.095950106969119209e-01 -2.057666666666825606e+01 3.000000000000000000e+02 -7.349458908880385444e+00 -3.363157425390857469e+01 9.599999999999999645e-01
-2.333483659533590426e+01 3.095901886960765736e-01 -2.058000000000158991e+01 3.000000000000000000e+02 -7.349444778551966984e+00 -3.363489345691348831e+01 1.139999999999999902e+00
-2.333480296471860882e+01 3.095950780176134343e-01 -2.058333333333492376e+01 3.000000000000000000e+02 -7.349420841346193889e+00 -3.363820285304105084e+01 1.133333333333333304e+00
-2.333476944633977013e+01 3.095949994072684230e-01 -2.058666666666825762e+01 3.000000000000000000e+02 -7.349047596759722190e+00 -3.364116294178791122e+01 1.679999999999999938e+00
-2.333473602815007553e+01 3.096016707895055675e-01 -2.059000000000159147e+01 3.000000000000000000e+02 -7.349008606564842339e+00 -3.364445728492636789e+01 1.213333333333333375e+00
-2.333470272098146125e+01 3.096093308556607804e-01 -2.059333333333492533e+01 3.000000000000000000e+02 -7.348919510894992513e+00 -3.364770152258984837e+01 1.506666666666666599e+00
-2.333466952279807316e+01 3.096139752742224638e-01 -2.059666666666825918e+01 3.000000000000000000e+02 -7.348873415657995345e+00 -3.365098876068618949e+01 6.066666666666666874e-01
-2.333463643466251014e+01 3.096092311763989358e-01 -2.060000000000159304e+01 3.000000000000000000e+02 -7.348854786164070951e+00 -3.365430346452559718e+01 5.400000000000000355e-01
-2.333460345711210238e+01 3.096107591179529384e-01 -2.060333333333492689e+01 3.000000000000000000e+02 -7.348701997315238543e+00 -3.365581780530636991e+01 nan
-2.333457053054816654e+01 3.096237035122201275e-01 -2.060667223460044184e+01 2.990000000000000000e+02 -7.348481663844706802e+00 -3.365559747183583283e+01 nan
-2.333453759781308889e+01 3.096252692814074892e-01 -2.061002232148572233e+01 2.980000000000000000e+02 -7.348453715753317184e+00 -3.365556952374444677e+01 nan
-2.333450466524216438e+01 3.096265945990090418e-01 -2.061338366918842624e+01 2.970000000000000000e+02 -7.348367172673482273e+00 -3.365548298066460831e+01 nan
-2.333447173090569038e+01 3.096327948344702596e-01 -2.061675635366706416e+01 2.960000000000000000e+02 -7.348324940310638098e+00 -3.365544074830176413e+01 nan
-2.333443879626299733e+01 3.096336899179886193e-01 -2.062014045165130582e+01 2.950000000000000000e+02 -7.348324928717020477e+00 -3.365544073670814385e+01 nan
-2.333440586270457828e+01 3.096407775341989410e-01 -2.062353604065244284e+01 2.940000000000000000e+02 -7.348316747860300424e+00 -3.365543255585142646e+01 nan
-2.333437292996132939e+01 3.096454268558007650e-01 -2.062694319897405748e+01 2.930000000000000000e+02 -7.348310559698107980e+00 -3.365542636768923046e+01 nan
-2.333433999809882664e+01 3.096514985782596319e-01 -2.063036200572284429e+01 2.920000000000000000e+02 -7.348304344835391078e+00 -3.365542015282651533e+01 nan
-2.333430706711613922e+01 3.096526724517288942e-01 -2.063379254081963410e+01 2.910000000000000000e+02 -7.348212404153036559e+00 -3.365532821214416259e+01 nan
-2.333427413419017782e+01 3.096554798548158405e-01 -2.063723488501060643e+01 2.900000000000000000e+02 -7.348166129235787380e+00 -3.365528193722690986e+01 nan
-2.333424120082483100e+01 3.096501696491585909e-01 -2.064068911987869370e+01 2.890000000000000000e+02 -7.348082084716804907e+00 -3.365519789270793183e+01 nan
-2.333420826577620488e+01 3.096478903121904214e-01 -2.064415532785518081e+01 2.880000000000000000e+02 -7.348045685763638701e+00 -3.365516149375476829e+01 nan
-2.333417533061349758e+01 3.096330483204297046e-01 -2.064763359223150729e+01 2.870000000000000000e+02 -7.347965454390936735e+00 -3.365508126238206188e+01 nan
-2.333414239389307099e+01 3.096279531686983444e-01 -2.065112399717127545e+01 2.860000000000000000e+02 -7.347379686964096379e+00 -3.365449549495522774e+01 nan
-2.333410943895948009e+01 3.096312906282710498e-01 -2.065462662772247882e+01 2.850000000000000000e+02 -7.347262668241044459e+00 -3.365437847623217493e+01 nan
-2.333407648125550082e+01 3.096270443815335449e-01 -2.065814156982992245e+01 2.840000000000000000e+02 -7.347161194233687631e+00 -3.365427700222481633e+01 nan
-2.333404352129334214e+01 3.096350451818841165e-01 -2.066166891034789188e+01 2.830000000000000000e+02 -7.347075290356697153e+00 -3.365419109834783029e+01 nan
-2.333401055958613668e+01 3.096307721656131884e-01 -2.066520873705301753e+01 2.820000000000000000e+02 -7.347059461234432653e+00 -3.365417526922556135e+01 nan
-2.333397759844363506e+01 3.096289636258864886e-01 -2.066876113865738418e+01 2.810000000000000000e+02 -7.347056320011954966e+00 -3.365417212800308278e+01 nan
-2.333394463828400234e+01 3.096197513520605460e-01 -2.067232620482188210e+01 2.800000000000000000e+02 -7.346977288356786318e+00 -3.365409309634792123e+01 nan
-2.333391167660583676e+01 3.096118789849171549e-01 -2.067590402616976775e+01 2.790000000000000000e+02 -7.346951890063809998e+00 -3.365406769805494491e+01 nan
-2.333387871517696510e+01 3.096150000122669388e-01 -2.067949469430049803e+01 2.780000000000000000e+02 -7.346860382975077819e+00 -3.365397619096621185e+01 nan
-2.333384575181831977e+01 3.096145665392613933e-01 -2.068309830180379549e+01 2.770000000000000000e+02 -7.346810860939081422e+00 -3.365392666893021811e+01 nan
-2.333381278791384972e+01 3.096147485264794663e-01 -2.068671494227398355e+01 2.760000000000000000e+02 -7.346696956772580833e+00 -3.365381276476371397e+01 nan
-2.333377982134120998e+01 3.096216087722990506e-01 -2.069034471032456324e+01 2.750000000000000000e+02 -7.346570236330609127e+00 -3.365368604432174493e+01 nan
-2.333374685167773066e+01 3.096305382610711199e-01 -2.069398770160306356e+01 2.740000000000000000e+02 -7.346514080130759794e+00 -3.365362988812189826e+01 nan
-2.333371388124980328e+01 3.096378078386002874e-01 -2.069764401280617250e+01 2.730000000000000000e+02 -7.346445444505418365e+00 -3.365356125249655150e+01 nan
-2.333368090964597741e+01 3.096335317547261323e-01 -2.070131374169513450e+01 2.720000000000000000e+02 -7.346234451859723791e+00 -3.365335025985085338e+01 nan
-2.333364793217208799e+01 3.096378525700560491e-01 -2.070499698711143211e+01 2.710000000000000000e+02 -7.346129985582473765e+00 -3.365324579357360335e+01 nan
-2.333361495234063199e+01 3.096263209846092934e-01 -2.070869384899275900e+01 2.700000000000000000e+02 -7.346075312045362793e+00 -3.365319112003649593e+01 nan
-2.333358197179372695e+01 3.096291160118723185e-01 -2.071240442838929496e+01 2.690000000000000000e+02 -7.346015780284600893e+00 -3.365313158827573403e+01 nan
-2.333354899037114905e+01 3.096255406141104616e-01 -2.071612882748027573e+01 2.680000000000000000e+02 -7.345700593905037046e+00 -3.365281640189616752e+01 nan
-2.333351599963989287e+01 3.096274207687842450e-01 -2.071986714959088260e+01 2.670000000000000000e+02 -7.345586682122198674e+00 -3.365270249011332737e+01 nan
-2.333348300623892513e+01 3.096186145714156512e-01 -2.072361949920943403e+01 2.660000000000000000e+02 -7.345506766271167720e+00 -3.365262257426229553e+01 nan
-2.333345001128981622e+01 3.096164557325077893e-01 -2.072738598200491111e+01 2.650000000000000000e+02 -7.345491856865828062e+00 -3.365260766485695854e+01 nan
-2.333341701693742465e+01 3.096130337384068176e-01 -2.073116670484481716e+01 2.640000000000000000e+02 -7.345383941702246844e+00 -3.365249974969337643e+01 nan
-2.333338402011301582e+01 3.096121304487889359e-01 -2.073496177581336752e+01 2.630000000000000000e+02 -7.345273614079323110e+00 -3.365238942207045625e+01 nan
-2.333335102073688105e+01 3.096056242344945031e-01 -2.073877130423003479e+01 2.620000000000000000e+02 -7.345236892658681960e+00 -3.365235270064981421e+01 nan
-2.333331802123792187e+01 3.095871837915061819e-01 -2.074259540066843854e+01 2.610000000000000000e+02 -7.345204715091455228e+00 -3.365232052308258659e+01 nan
-2.333328502176608765e+01 3.095949191803959999e-01 -2.074643417697560466e+01 2.600000000000000000e+02 -7.344813000094431388e+00 -3.365192880808556453e+01 nan
-2.333325201045490260e+01 3.096008254436342089e-01 -2.075028774629159400e+01 2.590000000000000000e+02 -7.344809847989543172e+00 -3.365192565598067631e+01 nan
-2.333321900012937888e+01 3.096064266859580028e-01 -2.075415622306951491e+01 2.580000000000000000e+02 -7.344732477277819527e+00 -3.365184828526895444e+01 nan
-2.333318598833949409e+01 3.096082012819450502e-01 -2.075803972309591217e+01 2.570000000000000000e+02 -7.344711186812012294e+00 -3.365182699480314454e+01 nan
-2.333315297693654244e+01 3.096073446180786504e-01 -2.076193836351156818e+01 2.560000000000000000e+02 -7.344700859909517376e+00 -3.365181666790064696e+01 nan
-2.333311996628241758e+01 3.096097356315892224e-01 -2.076585226283270558e+01 2.550000000000000000e+02 -7.344593693870241857e+00 -3.365170950186137588e+01 nan
-2.333308695318032377e+01 3.095966766490130806e-01 -2.076978154097259477e+01 2.540000000000000000e+02 -7.344343537241821984e+00 -3.365145934523295068e+01 nan
-2.333305393290898877e+01 3.095996498681634068e-01 -2.077372631926361279e+01 2.530000000000000000e+02 -7.344160401316471187e+00 -3.365127620930760344e+01 nan
-2.333302090768050618e+01 3.095975697081700395e-01 -2.077768672047971066e+01 2.520000000000000000e+02 -7.344086767449288899e+00 -3.365120257544042204e+01 nan
-2.333298788111090616e+01 3.095887686982056186e-01 -2.078166286885934966e+01 2.510000000000000000e+02 -7.344007443825048220e+00 -3.365112325181618047e+01 nan
-2.333295485301226435e+01 3.095886027034298049e-01 -2.078565489012888534e+01 2.500000000000000000e+02 -7.343889375107943707e+00 -3.365100518309907329e+01 nan
-2.333292182210481869e+01 3.095871131920824859e-01 -2.078966291152642398e+01 2.490000000000000000e+02 -7.343671600906102270e+00 -3.365078740889723008e+01 nan
-2.333288878509467068e+01 3.095902369097414675e-01 -2.079368706182614801e+01 2.480000000000000000e+02 -7.343643322366757431e+00 -3.365075913035789057e+01 nan
-2.333285574824172670e+01 3.095851610113792840e-01 -2.079772747136315303e+01 2.470000000000000000e+02 -7.343482160277615023e+00 -3.365059796826874816e+01 nan
-2.333282270715572793e+01 3.095756180993870510e-01 -2.080178427205876801e+01 2.460000000000000000e+02 -7.343412667288369278e+00 -3.365052847527950064e+01 nan
-2.333278966486531658e+01 3.095721540217868939e-01 -2.080585759744640484e+01 2.450000000000000000e+02 -7.343260667054321900e+00 -3.365037647504545504e+01 nan
-2.333275661864409400e+01 3.095730383911465822e-01 -2.080994758269793010e+01 2.440000000000000000e+02 -7.343133652140269696e+00 -3.365024946013139839e+01 nan
-2.333272356931746572e+01 3.095690500274642654e-01 -2.081405436465058401e+01 2.430000000000000000e+02 -7.343080755190472431e+00 -3.365019656318160202e+01 nan
-2.333269051933488925e+01 3.095678358724659462e-01 -2.081817808183444640e+01 2.420000000000000000e+02 -7.343013932064292426e+00 -3.365012974005542645e+01 nan
-2.333265746823611053e+01 3.095758842259356824e-01 -2.082231887450047836e+01 2.410000000000000000e+02 -7.342980670006100219e+00 -3.365009647799723069e+01 nan
-2.333262441713036139e+01 3.095729580397859615e-01 -2.082647688464914282e+01 2.400000000000000000e+02 -7.342865352288463043e+00 -3.364998116027959441e+01 nan
-2.333259136330554284e+01 3.095804986969778461e-01 -2.083065225605962212e+01 2.390000000000000000e+02 -7.342558916370567346e+00 -3.364967472436170226e+01 nan
-2.333255830044331347e+01 3.095995510483852686e-01 -2.083484513431965723e+01 2.380000000000000000e+02 -7.342536227778124314e+00 -3.364965203576925745e+01 nan
-2.333252523792408084e+01 3.096011404190626148e-01 -2.083905566685600164e+01 2.370000000000000000e+02 -7.342201209062511502e+00 -3.364931701705364020e+01 nan
-2.333249216542007431e+01 3.095994818404263493e-01 -2.084328400296552175e+01 2.360000000000000000e+02 -7.341886530770086239e+00 -3.364900233876122115e+01 nan
-2.333245908360149912e+01 3.095868997373163456e-01 -2.084753029384697243e+01 2.350000000000000000e+02 -7.341689009896865237e+00 -3.364880481788799926e+01 nan
-2.333242599634262504e+01 3.095895648473620532e-01 -2.085179469263342966e+01 2.340000000000000000e+02 -7.341652250355498843e+00 -3.364876805834663287e+01 nan
-2.333239290896224816e+01 3.095897326295879437e-01 -2.085607735442543031e+01 2.330000000000000000e+02 -7.341507851926705186e+00 -3.364862365991783832e+01 nan
-2.333235981789873392e+01 3.095822707882712743e-01 -2.086037843632482236e+01 2.320000000000000000e+02 -7.341348333970531215e+00 -3.364846414196166080e+01 nan
-2.333232672265142682e+01 3.095760483312509082e-01 -2.086469809746933990e+01 2.310000000000000000e+02 -7.341268696051846732e+00 -3.364838450404297987e+01 nan
-2.333229362586376610e+01 3.095758473337010264e-01 -2.086903649906793845e+01 2.300000000000000000e+02 -7.341224477330341891e+00 -3.364834028532147414e+01 nan
-2.333226052870800871e+01 3.095639254027140463e-01 -2.087339380443689407e+01 2.290000000000000000e+02 -7.341121293429064387e+00 -3.364823710142020019e+01 nan
-2.333222742923253890e+01 3.095675538926553338e-01 -2.087777017903669119e+01 2.280000000000000000e+02 -7.340969458945048487e+00 -3.364808526693617807e+01 nan
-2.333219432582683339e+01 3.095649601182543509e-01 -2.088216579050972754e+01 2.270000000000000000e+02 -7.340902252661113181e+00 -3.364801806065224810e+01 nan
-2.333216122129220693e+01 3.095675497605245297e-01 -2.088658080871884337e+01 2.260000000000000000e+02 -7.340902175906193428e+00 -3.364801798389732568e+01 nan
-2.333212811785091034e+01 3.095734786750816148e-01 -2.089101540578671035e+01 2.250000000000000000e+02 -7.340472837582836085e+00 -3.364758864557396834e+01 nan
-2.333209500129049374e+01 3.095674187102149810e-01 -2.089546975613609092e+01 2.240000000000000000e+02 -7.340434711499387532e+00 -3.364755051949052245e+01 nan
-2.333206188456418317e+01 3.095774144981120468e-01 -2.089994403653101074e+01 2.230000000000000000e+02 -7.340346754980668464e+00 -3.364746256297179627e+01 nan
-2.333202876602173959e+01 3.095754878574131230e-01 -2.090443842611885117e+01 2.220000000000000000e+02 -7.340303017708945887e+00 -3.364741882570007903e+01 nan
-2.333199564712762353e+01 3.095849913839682221e-01 -2.090895310647337624e+01 2.210000000000000000e+02 -7.340088066543547285e+00 -3.364720387453467509e+01 nan
-2.333196252221097566e+01 3.095903425642324569e-01 -2.091348826163876851e+01 2.200000000000000000e+02 -7.340017632335994691e+00 -3.364713344032712428e+01 nan
-2.333192939605845595e+01 3.095907795018089659e-01 -2.091804407817462774e+01 2.190000000000000000e+02 -7.339899706484197317e+00 -3.364701551447532779e+01 nan
-2.333189626709677711e+01 3.095898328535260924e-01 -2.092262074520203896e+01 2.180000000000000000e+02 -7.339796164427378145e+00 -3.364691197241850773e+01 nan
