Tcmb TR Beta
2.733760924422557359e+00 1.025306332755203220e+00 -2.647787630828242200e+00
2.735707720936964016e+00 9.457689501208219607e-01 -2.657171615310480739e+00
2.724321375592098082e+00 1.272055980245181406e+00 -2.615466525091045824e+00
2.731720619765823255e+00 1.226829005290305474e+00 -2.619218121745219285e+00
2.727787657003936772e+00 1.223344210501922991e+00 -2.628672055522870643e+00
2.727814890398929659e+00 1.106466097785701042e+00 -2.623669172943944083e+00
2.731743135996152816e+00 1.181943374341731579e+00 -2.632568571498158150e+00
2.732740417657048226e+00 1.213192480080022007e+00 -2.635046537012172507e+00
2.735948966312758301e+00 1.206774727153239413e+00 -2.638585731937302725e+00
2.734237915647001582e+00 9.532393457198283793e-01 -2.683284220712135237e+00
2.728647927597946943e+00 1.169114561551362730e+00 -2.633546155262881605e+00
2.728070681990909740e+00 1.080044915508364234e+00 -2.645117827740076422e+00
2.722520541126407068e+00 1.417077039131193983e+00 -2.623325584795090037e+00
2.732722639941056020e+00 1.066586898121933080e+00 -2.617273380427679541e+00
2.723816182912126571e+00 1.518630527300861344e+00 -2.526853924354901082e+00
2.728741688178337288e+00 1.108876977817775167e+00 -2.589173903916731412e+00
2.726305711195177395e+00 1.305226211757078758e+00 -2.592239592389637970e+00
2.725882172243164092e+00 1.313126693530304312e+00 -2.575159543895711778e+00
2.732467089664179838e+00 1.165341392023654832e+00 -2.605167582740600452e+00
2.730111689489671090e+00 1.372868219938908396e+00 -2.551355704771653521e+00
2.728134045478548764e+00 1.206409201800560993e+00 -2.567963398867474822e+00
2.735955206717235466e+00 1.343696312413093619e+00 -2.584058884523702915e+00
2.735845866088149503e+00 1.001899532990728980e+00 -2.671678326101718071e+00
2.725815606883084996e+00 1.328246800227725677e+00 -2.592840808855427781e+00
2.733537414909842589e+00 1.137324287516346732e+00 -2.634285993809682758e+00
2.738120477669525599e+00 1.060674424754699752e+00 -2.624893909608902121e+00
2.733434455921781581e+00 1.183098939726471510e+00 -2.640073622628760219e+00
2.732363152237413217e+00 1.133460938442225174e+00 -2.612226307945415549e+00
2.724626649355962549e+00 1.594420498614086412e+00 -2.529809222024633542e+00
2.732814894576491849e+00 9.969121787215264874e-01 -2.639605150609477313e+00
2.727929275183786473e+00 1.406628536788537165e+00 -2.538011595986122693e+00
2.728899847125593858e+00 1.097911780747889754e+00 -2.670392526057719707e+00
2.730370449003235223e+00 1.082475686150625060e+00 -2.604375481705931250e+00
2.725958852963835000e+00 1.179667228454422068e+00 -2.587931273409843413e+00
2.726751623663123070e+00 1.068903949843301060e+00 -2.609165570597754780e+00
2.733249838276774479e+00 1.275398187836733976e+00 -2.635159441716804274e+00
2.727436228769473558e+00 1.207009575453460659e+00 -2.605228960632071100e+00
2.730370449003235223e+00 1.082475686150625060e+00 -2.604375481705931250e+00
2.733249838276774479e+00 1.275398187836733976e+00 -2.635159441716804274e+00
2.728553686139644441e+00 1.259072217032036756e+00 -2.593087630350849437e+00
2.740389227780251069e+00 1.165433854659914781e+00 -2.607034022307637144e+00
2.725151662195855362e+00 1.583659407742658676e+00 -2.572747959294074072e+00
2.731907036127504185e+00 9.436975144435855167e-01 -2.669820085887671723e+00
2.734534968806731747e+00 1.063568387497151546e+00 -2.628266415478494267e+00
2.726425389606944805e+00 1.207745378816137416e+00 -2.666120691859267922e+00
2.732796283369467449e+00 1.003551184265163210e+00 -2.671148774509390478e+00
2.725561950403001088e+00 1.125079885566600435e+00 -2.572871712409870781e+00
2.737039316239836317e+00 1.038360457105609314e+00 -2.580464676908635013e+00
2.732153414724889373e+00 1.027230215473195374e+00 -2.584576981482410218e+00
2.729547574572406710e+00 1.269599548725843574e+00 -2.602417782724333328e+00
2.732358670095261122e+00 1.235451970268833133e+00 -2.616130022723599069e+00
2.732897274458264025e+00 1.311973448930671804e+00 -2.602726082267477814e+00
2.740094823356717946e+00 1.038522729639804965e+00 -2.693256876851189752e+00
2.730563623398876594e+00 1.150992533334996848e+00 -2.666220822770474896e+00
2.730937800091064460e+00 1.146725538044597092e+00 -2.576618118855807715e+00
2.727018970914095952e+00 1.150911961836602160e+00 -2.591174355777422278e+00
2.727648284513239929e+00 1.251022052643921745e+00 -2.565670683485140380e+00
2.728404332059937154e+00 1.226084976212397315e+00 -2.594695165767539891e+00
2.723870699598465173e+00 1.488332972623677364e+00 -2.583865940661431715e+00
2.730550753573461442e+00 1.179529200872395878e+00 -2.620412586381260844e+00
2.733876457479975652e+00 1.082333296106794851e+00 -2.663612899765070097e+00
2.734555266122795203e+00 1.143353900510724275e+00 -2.653986477315224413e+00
2.734622344019792983e+00 1.299213967914305767e+00 -2.567166331261941714e+00
2.731450483978037358e+00 1.069496944633743452e+00 -2.564081017242525462e+00
2.728101971920762203e+00 1.301210623720229886e+00 -2.605829375884701093e+00
2.724245346557218284e+00 1.542614744575632191e+00 -2.583416320889710960e+00
2.724732485920298597e+00 1.391471963666735201e+00 -2.537577288281238630e+00
2.723920452401372927e+00 1.322336142493316657e+00 -2.584214053564864777e+00
2.731899618330215329e+00 1.183073244510894684e+00 -2.575795946711311402e+00
2.729303290800126014e+00 1.135771259538859157e+00 -2.616182466374773696e+00
2.734277680554080714e+00 1.132186943287535774e+00 -2.668910459357016762e+00
2.729527531457148104e+00 1.005532081281092172e+00 -2.653271502262064985e+00
2.732391681003203843e+00 1.106799754525182866e+00 -2.596623175605832223e+00
2.726929149929344653e+00 1.149703848375937865e+00 -2.540382000761804093e+00
2.730160753036564358e+00 1.020419307745472182e+00 -2.591392006446513463e+00
2.725876653836195374e+00 1.228434200551155708e+00 -2.562533993794567699e+00
2.724971178331186294e+00 1.272979607962692938e+00 -2.588852725406754374e+00
2.726199599974761689e+00 1.374119779498718774e+00 -2.589668562090263748e+00
2.728037154771789652e+00 1.169942277099532912e+00 -2.615043357594656115e+00
2.729790847415982213e+00 1.017894280447002586e+00 -2.671772633256068730e+00
2.730190436836799517e+00 1.082734113644899132e+00 -2.636095675621140444e+00
2.729851642812688883e+00 1.148905426568215926e+00 -2.649043111435358533e+00
2.727276711644599061e+00 1.383535043713294277e+00 -2.614839003603529832e+00
2.732679897657854795e+00 1.183499515241428268e+00 -2.658449964362493034e+00
2.726764722852838663e+00 1.225451544471636511e+00 -2.590987727128879925e+00
2.725600564487112187e+00 1.311850673048728488e+00 -2.577019703717329691e+00
2.728222724213193118e+00 1.423810962668942803e+00 -2.563226023521774977e+00
2.727822052204066594e+00 1.468603494819703537e+00 -2.540100529036479315e+00
2.725788834669091276e+00 1.203931481061994324e+00 -2.547703107837718584e+00
2.732358670095261122e+00 1.235451970268833133e+00 -2.616130022723599069e+00
2.732332301007839526e+00 1.108603847295828615e+00 -2.627438029968192978e+00
2.727692506183023280e+00 1.248178291919493033e+00 -2.621242963327961917e+00
2.727798575964057726e+00 1.283558760392098597e+00 -2.638903252960798973e+00
2.733275853795746002e+00 1.290786733191351399e+00 -2.593472848708819001e+00
2.740107499569214955e+00 9.975711981751147484e-01 -2.679170037347040179e+00
2.725294048991437457e+00 1.301665304731946859e+00 -2.566856911081761616e+00
2.728345790321073494e+00 1.089358762281777082e+00 -2.679291386341811076e+00
2.726876330837963547e+00 1.211371430460350229e+00 -2.639265926331488821e+00
2.732870992534858878e+00 1.273156098043921824e+00 -2.630815031423633599e+00
2.728022225724809235e+00 1.246660976711706947e+00 -2.566484361637972000e+00
2.728521565155901829e+00 1.305030643231854359e+00 -2.615374863943814354e+00
2.731163532633968494e+00 1.122870842141229897e+00 -2.665532969824977449e+00
2.732687545786057548e+00 1.260642622099779508e+00 -2.634864467165335178e+00
2.732722639941056020e+00 1.066586898121933080e+00 -2.617273380427679541e+00
2.734621287383114385e+00 1.073757174582083085e+00 -2.657856089179599479e+00
2.728540430440771658e+00 1.402005128469565154e+00 -2.625765707039412256e+00
2.726963466957124105e+00 1.315353040688340469e+00 -2.580940450563490529e+00
2.730066623783507396e+00 1.105375195629089591e+00 -2.616338582317831118e+00
2.742772219580133175e+00 9.960761238394526540e-01 -2.736512646736625420e+00
2.733768876367315137e+00 9.751940339010658487e-01 -2.668073536618215336e+00
2.729622373953382919e+00 1.193412200442031335e+00 -2.600636415259948819e+00
2.726320320141515374e+00 1.274373044538873678e+00 -2.641924746116046663e+00
2.729833098298986016e+00 1.156860461554273911e+00 -2.573555995755956616e+00
2.724939805718646468e+00 1.283950010485255033e+00 -2.608845491635135794e+00
2.725740548041870159e+00 1.628086051970530690e+00 -2.550373318169267378e+00
2.730819648556271240e+00 8.574293146072318184e-01 -2.699019343754417655e+00
2.728080985599948161e+00 1.336122021165166984e+00 -2.529367224375413059e+00
2.727399281488105842e+00 1.385111890053172479e+00 -2.583001830368718998e+00
2.732009909238172884e+00 8.680372751894616101e-01 -2.720069449254410188e+00
2.732568844288442822e+00 1.153786700138678345e+00 -2.616665066640914361e+00
2.733873242798623870e+00 1.083581594840829831e+00 -2.667771525517816045e+00
2.732463220319875319e+00 1.386305911206175523e+00 -2.573292419287395383e+00
2.731518000781398836e+00 1.096797928133940170e+00 -2.650274119649862925e+00
2.733476132355061150e+00 1.081214666490528442e+00 -2.653545586706505865e+00
2.728605305328180464e+00 1.256445127949440410e+00 -2.630571030980208391e+00
2.741160150556614994e+00 1.141889793111249940e+00 -2.670710015932460379e+00
2.729439293776485087e+00 1.263269627890777791e+00 -2.598693993817634329e+00
2.725327326954630092e+00 1.166672065577410322e+00 -2.597113340107075175e+00
2.724932456662478408e+00 1.156315996540846713e+00 -2.554129422577052111e+00
2.728672680945837037e+00 1.175398338459980874e+00 -2.632314344376651682e+00
2.726514626990361734e+00 1.179383332033973053e+00 -2.600606462184750001e+00
2.725534879563697110e+00 1.505723548549387392e+00 -2.584462590665107307e+00
2.725529050143966181e+00 1.259503603572047048e+00 -2.539122718095800479e+00
2.730995540833892399e+00 1.048993731786870498e+00 -2.565842373412559496e+00
2.730843336767558416e+00 1.217123680760360926e+00 -2.586393313372221670e+00
2.722787334807128978e+00 1.391837372510290827e+00 -2.631676587137282475e+00
2.734542147219616748e+00 1.050136034397667339e+00 -2.594131817878068347e+00
2.726547183765370974e+00 1.249268136739115187e+00 -2.619103176979271197e+00
2.724886960095282085e+00 1.162228564687393551e+00 -2.604576705819265037e+00
2.724638592263181280e+00 1.325492949718045654e+00 -2.604172078698504755e+00
2.736237597838328650e+00 9.391971854065149783e-01 -2.754930934785821961e+00
2.725333716377597693e+00 1.323291290582576440e+00 -2.625065613811128351e+00
2.730165066820981590e+00 1.239672830708914208e+00 -2.587012950533306821e+00
2.726547183765370974e+00 1.249268136739115187e+00 -2.619103176979271197e+00
2.736051311068734115e+00 9.799732270365335562e-01 -2.707234801006591418e+00
2.728261162735767353e+00 1.122090935886130403e+00 -2.619347178266194121e+00
2.731708715754168182e+00 1.057892379179086406e+00 -2.645773112607504807e+00
2.722859793116340299e+00 1.375579852270880643e+00 -2.563196046681984086e+00
2.726480014652150174e+00 1.197895769289522239e+00 -2.568213979241078526e+00
2.733538980444178534e+00 1.286432646366856947e+00 -2.626954258618660276e+00
2.726721874597872297e+00 1.257948631904337589e+00 -2.634360201774988752e+00
2.728791244129664673e+00 1.199329448539441456e+00 -2.614841927906644159e+00
2.727253336455643939e+00 1.159682573646901194e+00 -2.627283021211680669e+00
2.730466998495223230e+00 1.057204158047501785e+00 -2.602109101746522768e+00
2.730995540833892399e+00 1.048993731786870498e+00 -2.565842373412559496e+00
2.728890423821828559e+00 1.248527346718190323e+00 -2.612499556305396098e+00
2.726007280178648351e+00 1.236902851184341179e+00 -2.613755354107328621e+00
2.731460658242706785e+00 1.062873036868685395e+00 -2.682801422006704684e+00
2.726270131657775764e+00 1.369536287337913549e+00 -2.583628862751713662e+00
2.732718658154442259e+00 1.263668420686135718e+00 -2.624473771458490923e+00
2.728004888549092399e+00 1.222827238239681202e+00 -2.587272747931498529e+00
2.723785706280222207e+00 1.375921328447141434e+00 -2.610031192411097933e+00
2.730539453110370385e+00 9.946541453820285650e-01 -2.653708373091776096e+00
2.729928879716438495e+00 1.335723167185259852e+00 -2.625929161883359342e+00
2.730326677612703534e+00 1.228855607039611497e+00 -2.646453351228839956e+00
2.727517382483770625e+00 1.334114633722120136e+00 -2.557946992028186983e+00
2.718125016369306035e+00 1.355358557292101196e+00 -2.576944913069820764e+00
2.731157580937439988e+00 1.210548934250834430e+00 -2.632982765921254575e+00
2.726399913977718192e+00 1.294628988702562156e+00 -2.553931015468402066e+00
2.728215948767102716e+00 1.180023441099557147e+00 -2.603957523780819017e+00
2.737052030800910529e+00 1.121476271889636722e+00 -2.643439046439838513e+00
2.722836110351162020e+00 1.243326358357154104e+00 -2.577093646363428192e+00
2.734220775300008732e+00 1.088167397881919518e+00 -2.652612187563100576e+00
2.725935679352006868e+00 1.324390270504491429e+00 -2.589935562752670783e+00
2.731082345333736505e+00 1.184133769114598556e+00 -2.621039041849897444e+00
2.732666791362647452e+00 1.230593332088306235e+00 -2.632540250422121808e+00
2.722022097429265930e+00 1.436425951701238990e+00 -2.551627330675475314e+00
2.732145123666394060e+00 8.597097088944702925e-01 -2.625269033510440053e+00
2.723766795929399187e+00 1.533282127271697659e+00 -2.542147843113062855e+00
2.725828812854722116e+00 1.087736691390562616e+00 -2.600435431628023153e+00
2.735492082769010125e+00 9.172877591168325795e-01 -2.700757414068450046e+00
2.731637308124252872e+00 1.172228353229820996e+00 -2.606952852606378990e+00
2.731704375386894146e+00 1.034742482169409339e+00 -2.613868872347502759e+00
2.735763213118003634e+00 1.269445510661628695e+00 -2.646796820900588543e+00
2.727684167922884040e+00 9.588892330653743246e-01 -2.645140034123877548e+00
2.728540430440771658e+00 1.402005128469565154e+00 -2.625765707039412256e+00
2.734875513456185736e+00 1.013011547739807172e+00 -2.607304845370222779e+00
2.724886960095282085e+00 1.162228564687393551e+00 -2.604576705819265037e+00
2.734219889998827480e+00 1.193030475985385808e+00 -2.534704986253179193e+00
2.729470561557933994e+00 1.239822036921978565e+00 -2.642758181408147777e+00
2.731628050225160642e+00 1.105769111763763801e+00 -2.566806630508481568e+00
2.731933718904948183e+00 1.137416345282166841e+00 -2.647607144651904498e+00
2.730628353281471909e+00 1.103903881931465492e+00 -2.703314271936964275e+00
2.728082977193353464e+00 1.265629111717492705e+00 -2.592934700976440965e+00
2.728120693426579368e+00 1.287677173969672406e+00 -2.580688530782912160e+00
2.726973961928003565e+00 1.335630324468042751e+00 -2.604050523128330852e+00
2.728109716296593934e+00 1.289426986916022200e+00 -2.641313692805561608e+00
2.727399281488105842e+00 1.385111890053172479e+00 -2.583001830368718998e+00
2.740029822876967724e+00 1.085989058686426256e+00 -2.610850068804855262e+00
2.732372303786754664e+00 1.340508271650374006e+00 -2.567041087991562165e+00
2.730591423934807249e+00 1.320924850402014572e+00 -2.602763901394562041e+00
2.733856850273823635e+00 1.124719975304916186e+00 -2.621800658557286390e+00
2.730485721221964646e+00 1.127970531071100346e+00 -2.609029117161290046e+00
2.730728693482654013e+00 1.214247055286893140e+00 -2.608020278066629061e+00
2.722003746327381624e+00 1.420540623581497464e+00 -2.581439397223688204e+00
2.732500846863345600e+00 1.361002767775824296e+00 -2.609812585678213281e+00
2.731460658242706785e+00 1.062873036868685395e+00 -2.682801422006704684e+00
2.734451807401866219e+00 9.956394407642438216e-01 -2.640052261935592171e+00
2.732645089076963352e+00 1.089805986154413375e+00 -2.631854902697378762e+00
2.729759345035278617e+00 1.086383649874123059e+00 -2.596652701280813602e+00
2.726826489097459394e+00 1.075103146414408739e+00 -2.621713391080067623e+00
2.729111768642225488e+00 1.151658278332469365e+00 -2.612860938112405940e+00
2.728732825238893156e+00 9.073455739029800959e-01 -2.679964457124672350e+00
2.724898916221899725e+00 1.242338915074596484e+00 -2.554791172930347187e+00
2.736999825217950821e+00 9.973890821818529595e-01 -2.685061479194724043e+00
